epoch,value
1708314841.293,0.000000
1708314842.293,0.000000
1708314843.293,0.000000
1708314844.293,0.000000
1708314845.293,0.000000
1708314846.293,0.000000
1708314847.293,0.000000
1708314848.293,0.000000
1708314849.293,0.000000
1708314850.293,0.000000
1708314851.293,0.000000
1708314852.293,0.000000
1708314853.293,0.000000
1708314854.293,0.000000
1708314855.293,0.000000
1708314856.293,0.000000
1708314857.293,0.000000
1708314858.293,0.000000
1708314859.293,0.000000
1708314860.293,0.000000
1708314861.293,0.000000
1708314862.293,0.000000
1708314863.293,0.000000
1708314864.293,0.000000
1708314865.293,0.000000
1708314866.293,0.000000
1708314867.293,0.000000
1708314868.293,0.000000
1708314869.293,0.000000
1708314870.293,0.000000
1708314871.293,0.000000
1708314872.293,0.000000
1708314873.293,0.000000
1708314874.293,0.000000
1708314875.293,0.000000
1708314876.293,0.000000
1708314877.293,0.000000
1708314878.293,0.000000
1708314879.293,0.000000
1708314880.293,0.000000
1708314881.293,0.000000
1708314882.293,0.000000
1708314883.293,0.000000
1708314884.293,0.000000
1708314885.293,0.000000
1708314886.293,0.000000
1708314887.293,0.000000
1708314888.293,0.000000
1708314889.293,0.000000
1708314890.293,0.000000
1708314891.293,0.000000
1708314892.293,0.000000
1708314893.293,0.000000
1708314894.293,0.000000
1708314895.293,0.000000
1708314896.293,0.000000
1708314897.293,0.000000
1708314898.293,0.000000
1708314899.293,0.000000
1708314900.293,0.000000
1708314901.293,0.000000
1708314902.293,0.000000
1708314903.293,0.000000
1708314904.293,0.000000
1708314905.293,0.000000
1708314906.293,0.000000
1708314907.293,0.000000
1708314908.293,0.000000
1708314909.293,0.000000
1708314910.293,0.000000
1708314911.293,0.000000
1708314912.293,0.000000
1708314913.293,0.000000
1708314914.293,0.000000
1708314915.293,0.000000
1708314916.293,0.000000
1708314917.293,0.000000
1708314918.293,0.000000
1708314919.293,0.000000
1708314920.293,0.000000
1708314921.293,0.000000
1708314922.293,0.000000
1708314923.293,0.000000
1708314924.293,0.000000
1708314925.293,0.000000
1708314926.293,0.000000
1708314927.293,0.000000
1708314928.293,0.000000
1708314929.293,0.000000
1708314930.293,0.000000
1708314931.293,0.000000
1708314932.293,0.000000
1708314933.293,0.000000
1708314934.293,0.000000
1708314935.293,0.000000
1708314936.293,0.000000
1708314937.293,0.000000
